codi,LST_zone,SOS,POS,EOS,GSL
0081772AR,4,60.89544772386192,105.68784392196098,370.0,309.10455227613807
0081773AR,4,64.59729864932466,101.24562281140568,361.4857428714357,296.88844422211105
0081791AR,4,70.52026013006503,134.37718859429714,357.59879939969983,287.0785392696348
0081794AR,4,67.55877938969483,131.04552276138068,293.3716858429214,225.81290645322656
0081807AR,4,73.85192596298148,127.15857928964482,370.0,296.14807403701855
0081809AR,4,57.74887443721861,118.64432216108052,355.19259629814906,297.44372186093045
0081811AR,4,68.8544272136068,107.72386193096548,337.60880440220103,268.7543771885942
0081815AR,4,70.15007503751875,168.43421710855426,338.1640820410205,268.0140070035018
0081816AR,4,78.84942471235617,206.00800400200097,340.9404702351175,262.09104552276136
0081824AR,4,67.74387193596799,139.92996498249124,320.9504752376188,253.20660330165077
0081835AR,4,64.04202101050525,160.84542271135567,292.44622311155575,228.4042021010505
0081836AR,4,67.92896448224111,121.975987993997,293.0015007503752,225.07253626813412
0081839AR,4,76.9984992496248,137.1535767883942,327.983991995998,250.9854927463732
0081850AR,4,76.4432216108054,211.00550275137567,347.97398699349674,271.53076538269136
0081862AR,4,76.07303651825913,144.55727863931966,318.35917958979485,242.28614307153572
0081865AR,4,69.4097048524262,120.68034017008503,263.7568784392196,194.34717358679336
0081871AR,4,76.9984992496248,216.37318659329662,275.4177088544272,198.4192096048024
0081872AR,4,54.78739369684842,110.13006503251626,348.7143571785893,293.92696348174087
0081877AR,4,59.78489244622311,116.79339669834917,318.544272136068,258.7593796898449
0081880AR,4,58.489244622311155,177.31865932966483,318.35917958979485,259.8699349674837
0081890AR,4,75.70285142571285,200.27013506753377,357.4137068534267,281.7108554277138
0081893AR,4,35.907953976988495,133.08154077038517,370.0,334.0920460230115
0081923AR,4,81.9959979989995,127.52876438219108,367.59379689844917,285.5977988994497
0081926AR,4,76.62831415707853,135.11755877938967,323.91195597798895,247.28364182091042
0081927AR,4,76.25812906453226,134.56228114057026,370.0,293.7418709354678
0081928AR,4,62.561280640320156,113.64682341170584,328.90945472736365,266.3481740870435
0081932AR,4,48.67933966983492,134.00700350175086,370.0,321.3206603301651
0081938AR,4,61.08054027013507,174.91245622811405,287.0785392696348,225.99799899949974
0081941AR,4,54.047023511755874,101.98599299649824,323.5417708854427,269.49474737368683
0081942AR,4,74.40720360180089,156.77338669334665,353.52676338169084,279.11955977989
0081955AR,4,79.95997998999499,130.49024512256128,325.39269634817407,245.43271635817908
0081957AR,4,48.86443221610805,124.01200600300149,309.4747373686843,260.61030515257625
0081958AR,4,59.599799899949964,116.97848924462231,370.0,310.40020010005003
0081964AR,4,68.66933466733366,135.30265132566282,286.70835417708855,218.0390195097549
0081967AR,4,68.66933466733366,124.38219109554777,323.72686343171586,255.0575287643822
0081972AR,4,73.85192596298148,131.23061530765384,284.4872436218109,210.6353176588294
0081973AR,4,72.74137068534267,142.33616808404201,286.70835417708855,213.96698349174588
0081976AR,4,68.8544272136068,141.04052026013005,317.9889944972486,249.1345672836418
0081981AR,4,74.40720360180089,151.4057028514257,345.7528764382191,271.3456728364182
0081987AR,4,87.91895947973987,181.57578789394697,346.30815407703847,258.38919459729857
0081991AR,4,40.90545272636318,135.48774387193598,255.98299149574788,215.07753876938472
0081993AR,4,63.85692846423211,146.03801900950475,297.99899949974986,234.14207103551774
0081996AR,4,63.48674337168584,98.83941970985492,370.0,306.51325662831414
0082014AR,4,51.0855427713857,101.24562281140568,342.0510255127563,290.96548274137064
0082022AR,4,73.11155577788894,158.06903451725861,352.97148574287144,279.8599299649825
0082023AR,4,68.11405702851425,127.34367183591795,312.8064032016008,244.69234617308655
0082033AR,4,63.85692846423211,155.10755377688844,344.08704352176085,280.23011505752874
0082036AR,4,79.58979489744871,119.38469234617308,370.0,290.4102051025513
0082048AR,4,71.07553776888443,160.6603301650825,325.0225112556278,253.9469734867434
0082050AR,4,68.11405702851425,123.82691345672835,282.82141070535266,214.7073536768384
0082059AR,4,73.85192596298148,272.0860430215107,351.4907453726863,277.63881940970487
0082067AR,4,57.93396698349174,142.33616808404201,370.0,312.06603301650824
0082074AR,4,73.29664832416208,214.89244622311156,359.81990995497745,286.52326163081534
0082079AR,4,75.14757378689345,146.408204102051,346.30815407703847,271.16058029014505
0082083AR,4,71.26063031515757,162.1410705352676,359.6348174087043,288.3741870935467
0082088AR,4,80.14507253626813,156.21810905452725,349.8249124562281,269.67983991996
0082089AR,4,55.52776388194096,127.34367183591795,324.6523261630815,269.1245622811405
0082090AR,4,81.0705352676338,183.42671335667833,349.08454227113555,268.0140070035018
0082095AR,4,57.00850425212605,169.72986493246623,314.10205102551276,257.0935467733867
0082112AR,4,54.047023511755874,148.62931465732865,350.56528264132066,296.5182591295648
0082113AR,4,60.525262631315655,158.4392196098049,285.96798399199594,225.44272136068028
0082115AR,4,62.561280640320156,148.81440720360177,290.41020510255123,227.84892446223108
0082116AR,4,62.191095547773884,174.35717858929465,317.80390195097544,255.61280640320155
0082125AR,4,59.599799899949964,113.09154577288643,302.44122061030515,242.84142071035518
0082134AR,4,69.03951975987994,237.4737368684342,339.2746373186593,270.2351175587794
0082136AR,4,78.29414707353676,201.5657828914457,340.01500750375186,261.7208604302151
0082137AR,4,69.59479739869934,149.55477738869433,341.4957478739369,271.90095047523755
0082145AR,4,51.27063531765883,144.7423711855928,304.2921460730365,253.02151075537768
0082147AR,4,78.10905452726362,123.64182091045522,353.71185592796394,275.6028014007003
0082148AR,4,66.26313156578288,109.3896948474237,330.2051025512756,263.94197098549273
0082149AR,4,74.77738869434717,132.89644822411205,370.0,295.22261130565283
0082150AR,4,67.92896448224111,140.3001500750375,328.90945472736365,260.98049024512255
0082151AR,4,45.16258129064532,107.72386193096548,370.0,324.83741870935467
0082158AR,4,66.81840920460229,229.69984992496245,333.1665832916458,266.3481740870435
0082163AR,4,62.376188094047016,128.6393196598299,343.7168584292146,281.3406703351676
0082169AR,4,70.52026013006503,102.1710855427714,355.0075037518759,284.4872436218109
0082171AR,4,55.1575787893947,103.83691845922961,351.4907453726863,296.33316658329164
0082172AR,4,53.676838419209595,163.25162581290644,291.5207603801901,237.8439219609805
0082184AR,4,74.77738869434717,189.71985992996497,344.272136068034,269.49474737368683
0082188AR,4,57.1935967983992,93.47173586793397,288.00400200100046,230.81040520260126
0082189AR,4,56.26813406703351,124.01200600300149,331.3156578289144,275.04752376188094
0082190AR,4,76.25812906453226,185.64782391195595,352.60130065032513,276.3431715857929
0082213AR,4,76.81340670335167,196.0130065032516,347.2336168084042,270.4202101050525
0082219AR,4,59.41470735367683,122.90145072536266,286.70835417708855,227.29364682341173
0082221AR,4,74.40720360180089,223.03651825912956,338.90445222611305,264.4972486243122
0082222AR,4,51.82591295647824,134.56228114057026,303.3666833416708,251.54077038519256
0082228AR,4,57.563781890945464,131.23061530765384,370.0,312.43621810905455
0082232AR,4,56.453226613306654,132.89644822411205,316.3231615807904,259.86993496748374
0082239AR,4,78.10905452726362,168.61930965482742,340.3851925962981,262.27613806903446
0082243AR,4,69.59479739869934,187.3136568284142,370.0,300.40520260130063
0082245AR,4,64.41220610305153,104.20710355177589,281.34067033516754,216.92846423211603
0082249AR,4,65.89294647323662,172.136068034017,353.3416708354177,287.44872436218105
0082254AR,4,58.119059529764876,116.4232116058029,370.0,311.88094047023515
0082256AR,4,93.47173586793397,126.048024012006,370.0,276.52826413206606
0082260AR,4,56.26813406703351,115.12756378189093,340.9404702351175,284.67233616808403
0082264AR,4,70.33516758379189,160.1050525262631,286.70835417708855,216.37318659329668
0082270AR,4,67.55877938969483,130.30515257628815,340.57028514257127,273.0115057528764
0082274AR,4,55.712856428214096,142.70635317658827,356.488244122061,300.77538769384694
0082275AR,4,55.34267133566783,217.66883441720861,370.0,314.65732866433217
0082290AR,4,71.26063031515757,142.70635317658827,344.8274137068534,273.5667833916958
0082292AR,4,47.38369184592296,134.00700350175086,254.50225112556276,207.1185592796398
0082294AR,4,63.11655827913957,106.7983991995998,370.0,306.88344172086045
0082303AR,4,59.599799899949964,122.34617308654326,284.4872436218109,224.8874437218609
0082306AR,4,58.119059529764876,150.8504252126063,280.78539269634814,222.66633316658326
0082307AR,4,60.525262631315655,107.90895447723861,370.0,309.4747373686844
0082308AR,4,70.70535267633817,117.903951975988,242.10105052526262,171.39569784892444
0082310AR,4,78.29414707353676,207.30365182591297,353.71185592796394,275.4177088544272
0082315AR,4,64.59729864932466,120.86543271635817,269.67983991995993,205.08254127063526
0082318AR,4,75.14757378689345,139.00450225112556,352.60130065032513,277.4537268634317
0082323AR,4,78.84942471235617,144.18709354677338,356.30315157578787,277.4537268634317
0082328AR,4,81.62581290645322,193.9769884942471,347.6038019009505,265.97798899449725
0082352AR,4,65.15257628814408,151.9609804902451,351.4907453726863,286.33816908454224
0082374AR,4,66.44822411205602,180.280140070035,370.0,303.55177588794396
0082382AR,4,73.11155577788894,157.8839419709855,356.30315157578787,283.1915957978989
0082387AR,4,67.92896448224111,227.10855427713855,345.9379689844922,278.0090045022511
0082392AR,4,68.66933466733366,102.3561780890445,293.55677838919456,224.8874437218609
0082393AR,4,73.11155577788894,190.64532266133065,345.56778389194596,272.456228114057
0082394AR,4,93.47173586793397,122.71635817908953,306.32816408204104,212.85642821410707
0082395AR,4,82.36618309154576,198.78939469734865,344.6423211605803,262.2761380690346
0082399AR,4,76.07303651825913,166.76838419209602,352.416208104052,276.34317158579285
0082400AR,4,81.62581290645322,126.97348674337168,358.52426213106554,276.8984492246123
0082406AR,4,73.48174087043522,239.13956978489244,354.4522261130565,280.9704852426213
0082411AR,4,54.047023511755874,119.01450725362682,359.07953976988495,305.0325162581291
0082413AR,4,62.93146573286643,146.77838919459728,352.7863931965983,289.8549274637319
0082418AR,4,64.59729864932466,174.7273636818409,359.26463231615804,294.6673336668334
0082425AR,4,83.47673836918459,119.01450725362682,370.0,286.5232616308154
0082426AR,4,72.18609304652325,131.23061530765384,289.8549274637318,217.6688344172086
0082436AR,4,70.70535267633817,142.33616808404201,330.02001000500246,259.3146573286643
0082447AR,4,70.15007503751875,101.61580790395197,337.97898949474734,267.8289144572286
0082450AR,4,76.9984992496248,108.09404702351175,291.89094547273635,214.89244622311156
0082456AR,4,74.03701850925462,166.39819909954977,339.8299149574787,265.7928964482241
0082459AR,4,49.604802401200594,112.90645322661331,338.7193596798399,289.1145572786393
0082466AR,4,69.77988994497248,118.4592296148074,352.60130065032513,282.82141070535266
0082480AR,4,84.21710855427713,148.07403701850924,302.99649824912456,218.77938969484742
0082492AR,4,51.45572786393196,99.94997498749375,327.6138069034517,276.15807903951975
0082496AR,4,62.191095547773884,96.61830915457728,274.49224612306153,212.30115057528764
0082497AR,4,81.62581290645322,136.41320660330166,336.86843421710853,255.2426213106553
0082499AR,4,72.55627813906953,142.33616808404201,306.51325662831414,233.9569784892446
0082500AR,4,81.81090545272636,249.87493746873434,343.7168584292146,261.90595297648827
0082509AR,4,72.74137068534267,129.74987493746872,307.4387193596798,234.69734867433712
0082510AR,4,59.969984992496244,92.36118059029513,370.0,310.0300150075038
0082523AR,4,69.03951975987994,95.87793896948475,315.767883941971,246.72836418209104
0082527AR,4,57.37868934467233,102.72636318159078,288.744372186093,231.3656828414207
0082534AR,4,79.58979489744871,108.09404702351175,294.2971485742871,214.7073536768384
0082537AR,4,67.00350175087543,202.12106053026514,341.4957478739369,274.4922461230615
0082545AR,4,60.525262631315655,92.73136568284141,308.3641820910455,247.83891945972985
0082552AR,4,60.89544772386192,117.34867433716857,361.85592796398197,300.96048024012003
0082555AR,4,67.00350175087543,144.18709354677338,318.17408704352175,251.1705852926463
0082556AR,4,45.53276638319159,244.32216108054027,317.80390195097544,272.27113556778386
0082575AR,4,73.66683341670834,102.1710855427714,370.0,296.33316658329164
0082578AR,4,55.1575787893947,105.50275137568784,307.06853426713354,251.91095547773884
0082583AR,4,62.561280640320156,141.04052026013005,360.0050025012506,297.44372186093045
0082585AR,4,70.70535267633817,106.42821410705352,369.6298149074537,298.9244622311155
0082586AR,4,71.44572286143071,125.12256128064031,315.39769884942467,243.95197598799396
0082589AR,4,67.37368684342171,108.09404702351175,304.66233116558277,237.28864432216108
0082599AR,4,78.10905452726362,139.18959479739868,370.0,291.89094547273635
0082615AR,4,81.62581290645322,124.38219109554777,370.0,288.37418709354677
0082617AR,4,73.85192596298148,131.04552276138068,370.0,296.14807403701855
0082621AR,4,67.74387193596799,107.35367683841919,339.45972986493246,271.71585792896445
0082627AR,4,82.36618309154576,226.55327663831915,336.4982491245623,254.1320660330165
0082630AR,4,59.2296148074037,164.17708854427212,330.39019509754877,271.16058029014505
0082642AR,4,58.119059529764876,145.11255627813907,294.8524262131065,236.73336668334164
0082658AR,4,59.04452226113056,94.2121060530265,275.23261630815404,216.18809404702347
0082660AR,4,68.66933466733366,142.70635317658827,342.6063031515758,273.93696848424213
0082664AR,4,72.00100050025011,179.7248624312156,348.7143571785893,276.7133566783392
0082669AR,4,71.63081540770385,139.18959479739868,359.4497248624312,287.81890945472736
0082670AR,4,75.14757378689345,154.552276138069,353.3416708354177,278.1940970485242
0082677AR,4,60.340170085042516,92.73136568284141,323.72686343171586,263.3866933466733
0082679AR,4,74.40720360180089,121.23561780890444,282.6363181590795,208.22911455727862
0082683AR,4,76.07303651825913,126.048024012006,299.479739869935,223.40670335167584
0082688AR,4,78.29414707353676,133.26663331665833,355.9329664832416,277.63881940970487
0082707AR,4,66.63331665832916,178.79939969984991,342.42121060530263,275.78789394697344
0082710AR,4,83.66183091545771,145.66783391695847,332.2411205602801,248.57928964482238
0082716AR,4,71.81590795397699,129.1945972986493,305.7728864432216,233.9569784892446
0082720AR,4,60.340170085042516,143.44672336168082,317.06353176588294,256.7233616808404
0082739AR,4,81.9959979989995,120.68034017008503,370.0,288.0040020010005
0083607AR,1,84.77238619309654,130.6753376688344,268.7543771885943,183.98199099549774
0083624AR,1,90.1400700350175,146.59329664832416,280.9704852426213,190.83041520760378
0083645AR,1,95.50775387693847,122.71635817908953,284.67233616808403,189.16458229114556
0083651AR,1,97.7288644322161,125.86293146573286,276.15807903951975,178.42921460730366
0083658AR,1,89.5847923961981,143.8169084542271,268.384192096048,178.79939969984991
0083676AR,1,65.70785392696347,140.67033516758377,313.5467733866933,247.83891945972982
0083687AR,1,73.29664832416208,136.41320660330166,243.21160580290146,169.91495747873938
0083693AR,1,94.76738369184592,122.5312656328164,277.26863431715856,182.50125062531265
0083703AR,1,76.81340670335167,155.29264632316156,297.44372186093045,220.63031515757876
0083722AR,1,77.9239619809905,146.59329664832416,270.23511755877934,192.31115557778884
0083726AR,4,73.29664832416208,155.66283141570784,307.62381190595295,234.32716358179087
0083736AR,1,68.66933466733366,129.1945972986493,269.3096548274137,200.64032016008002
0083766AR,1,95.69284642321159,124.56728364182091,295.7778889444722,200.0850425212606
0083769AR,1,72.9264632316158,138.8194097048524,274.67733866933463,201.75087543771883
0083770AR,1,49.604802401200594,143.63181590795398,370.0,320.3951975987994
0083795AR,1,97.17358679339668,125.12256128064031,296.5182591295648,199.34467233616812
0083804AR,1,94.95247623811906,120.86543271635817,320.7653826913456,225.81290645322656
0083814AR,4,74.40720360180089,163.43671835917957,284.67233616808403,210.26513256628314
0083849AR,1,63.48674337168584,151.03551775887942,297.99899949974986,234.51225612806402
0083851AR,1,96.98849424712355,119.56978489244622,291.33566783391694,194.3471735867934
0083871AR,1,69.22461230615308,146.77838919459728,277.82391195597796,208.5992996498249
0083883AR,1,81.44072036018008,144.18709354677338,321.320660330165,239.87993996998495
0083913AR,1,95.32266133066533,126.23311655827914,300.7753876938469,205.45272636318157
0083922AR,1,62.006003001500744,142.52126063031514,277.82391195597796,215.81790895447722
0083953AR,1,74.59229614807403,148.81440720360177,273.0115057528764,198.4192096048024
0083954AR,1,90.6953476738369,127.34367183591795,301.7008504252126,211.00550275137567
0083967AR,1,84.58729364682341,149.7398699349675,268.19909954977487,183.61180590295146
0083969AR,1,96.98849424712355,136.41320660330166,280.23011505752874,183.24162081040518
0083970AR,1,97.54377188594297,131.97098549274637,287.81890945472736,190.27513756878437
0083974AR,1,77.55377688844422,156.58829414707353,284.8574287143571,207.3036518259129
0083975AR,1,95.32266133066533,215.44772386193097,330.2051025512756,234.8824412206103
0083983AR,4,96.43321660830415,132.71135567783892,253.94697348674336,157.5137568784392
0083990AR,1,72.74137068534267,143.2616308154077,269.3096548274137,196.568284142071
0084002AR,4,97.54377188594297,134.00700350175086,269.8649324662331,172.3211605802901
0084012AR,1,70.33516758379189,137.33866933466732,282.0810405202601,211.74587293646823
0084013AR,1,78.84942471235617,134.192096048024,278.5642821410705,199.71485742871437
0084063AR,4,95.13756878439219,125.12256128064031,279.67483741870933,184.53726863431714
0084075AR,1,59.599799899949964,166.0280140070035,287.6338169084542,228.03401700850424
0084081AR,1,78.4792396198099,119.56978489244622,260.0550275137569,181.575787893947
0084087AR,1,71.26063031515757,139.00450225112556,254.31715857928964,183.05652826413206
0084088AR,1,79.03451725862931,149.7398699349675,285.59779889944974,206.56328164082043
0084093AR,1,96.24812406203101,130.30515257628815,296.3331665832916,200.08504252126056
0084098AR,1,82.18109054527262,164.36218109054525,283.7468734367184,201.56578289144574
0084110AR,4,67.18859429714857,145.8529264632316,289.4847423711856,222.296148074037
0084119AR,1,79.40470235117559,128.6393196598299,257.0935467733867,177.68884442221113
0084138AR,1,97.35867933966983,121.975987993997,274.1220610305152,176.7633816908454
0084149AR,1,60.71035517758879,143.07653826913457,370.0,309.2896448224112
0084155AR,1,79.58979489744871,164.73236618309153,292.6313156578289,213.0415207603802
0084160AR,4,78.84942471235617,148.2591295647824,308.5492746373186,229.69984992496245
0084170AR,1,64.7823911955978,211.37568784392195,349.08454227113555,284.3021510755377
0084173AR,1,92.91645822911455,145.11255627813907,319.28464232116056,226.36818409204602
0084175AR,4,94.95247623811906,137.52376188094047,258.2041020510255,163.2516258129064
0084187AR,1,67.55877938969483,158.25412706353174,365.5577788894447,297.99899949974986
0084188AR,1,70.15007503751875,126.78839419709853,283.37668834417207,213.22661330665332
0084190AR,1,73.85192596298148,183.42671335667833,270.23511755877934,196.38319159579785
0084201AR,1,67.55877938969483,132.89644822411205,284.4872436218109,216.92846423211603
0084205AR,1,84.03201600800399,151.22061030515258,275.4177088544272,191.38569284642318
0084236AR,1,96.80340170085042,134.00700350175086,320.7653826913456,223.9619809904952
0084267AR,4,95.32266133066533,119.19959979989993,276.71335667833915,181.39069534767384
0084278AR,1,70.8904452226113,177.68884442221108,287.6338169084542,216.7433716858429
0084285AR,1,95.13756878439219,123.45672836418208,317.24862431215604,222.11105552776385
0084287AR,1,75.88794397198599,139.7448724362181,324.2821410705352,248.39419709854923
0084290AR,1,94.39719859929964,128.6393196598299,335.7578789394697,241.36068034017006
0084298AR,4,82.73636818409204,164.73236618309153,278.9344672336168,196.19809904952473
0084311AR,1,79.03451725862931,127.15857928964482,256.9084542271135,177.8739369684842
0084333AR,4,75.33266633316659,141.22561280640318,307.4387193596798,232.10605302651322
0085294AR,4,55.1575787893947,190.09004502251125,370.0,314.8424212106053
0085511AR,1,74.59229614807403,126.78839419709853,337.0535267633817,262.46123061530767
0085549AR,4,77.55377688844422,221.92596298149073,339.2746373186593,261.7208604302151
0085629AR,1,42.38619309654827,148.2591295647824,298.55427713856926,256.168084042021
0085660AR,1,37.01850925462731,148.99949974987493,300.2201100550275,263.2016008004002
0085722AR,1,49.23461730865433,119.93996998499249,315.9529764882441,266.71835917958975
0085797AR,1,54.23211605802901,136.04302151075535,321.320660330165,267.088544272136
0085811AR,1,51.0855427713857,122.34617308654326,327.4287143571786,276.3431715857929
0085926AR,1,70.70535267633817,136.41320660330166,289.66983491745873,218.96448224112055
0085931AR,4,66.07803901950975,146.22311155577788,292.816408204102,226.73836918459227
0085963AR,4,88.47423711855927,178.79939969984991,348.52926463231614,260.05502751375684
0086017AR,1,55.34267133566783,103.09654827413706,370.0,314.65732866433217
0086018AR,4,84.21710855427713,171.5807903951976,330.9454727363682,246.72836418209104
0086093AR,1,72.55627813906953,151.03551775887942,287.81890945472736,215.2626313156578
0086111AR,4,83.10655327663832,144.55727863931966,336.4982491245623,253.39169584792396
0086185AR,1,57.00850425212605,138.63431715857928,299.2946473236618,242.28614307153578
0086322AR,4,95.87793896948475,137.7088544272136,331.3156578289144,235.43771885942968
0086588AR,4,60.525262631315655,143.2616308154077,281.89594797398695,221.3706853426713
0086601AR,1,75.88794397198599,151.9609804902451,290.9654827413707,215.07753876938472
0086603AR,1,53.86193096548274,134.00700350175086,271.9009504752376,218.03901950975487
0086631AR,4,72.9264632316158,126.41820910455226,258.94447223611803,186.01800900450223
0086728AR,1,50.90045022511255,120.4952476238119,313.9169584792396,263.0165082541271
0086787AR,1,65.89294647323662,136.96848424212106,272.8264132066033,206.93346673336669
0086924AR,4,86.99349674837418,188.79439719859928,334.2771385692846,247.28364182091042
0086929AR,4,40.90545272636318,155.66283141570784,370.0,329.0945472736368
0086934AR,1,62.74637318659329,137.33866933466732,278.5642821410705,215.81790895447722
0087092AR,4,55.1575787893947,114.3871935967984,317.06353176588294,261.90595297648827
0087102AR,1,53.1215607803902,112.16608304152075,292.0760380190095,238.9544772386193
0087126AR,1,53.30665332666333,129.5647823911956,301.7008504252126,248.39419709854926
0087127AR,4,62.006003001500744,136.04302151075535,359.07953976988495,297.0735367683842
0087148AR,4,74.03701850925462,132.34117058529264,316.3231615807904,242.28614307153578
0087256AR,1,64.22711355677838,139.00450225112556,312.2511255627814,248.02401200600303
0087296AR,4,44.60730365182591,125.30765382691344,343.1615807903952,298.55427713856926
0088196AR,4,59.599799899949964,102.54127063531766,370.0,310.40020010005003
0090210AR,4,58.30415207603801,108.09404702351175,370.0,311.695847923962
0105484AR,1,101.61580790395197,134.93246623311654,279.3046523261631,177.6888444222111
0105509AR,1,110.13006503251626,242.28614307153575,370.0,259.86993496748374
0105526AR,1,101.98599299649824,188.60930465232613,280.4152076038019,178.42921460730366
0105592AR,1,99.39469734867433,157.5137568784392,284.3021510755377,184.9074537268634
0105609AR,1,89.76988494247124,170.6553276638319,279.3046523261631,189.53476738369184
0105625AR,1,93.6568284142071,173.98699349674837,295.40770385192593,201.75087543771883
0105633AR,1,93.84192096048024,139.18959479739868,271.71585792896445,177.8739369684842
0105647AR,1,95.32266133066533,138.63431715857928,295.0375187593797,199.71485742871437
0105672AR,1,102.72636318159078,135.11755877938967,370.0,267.2736368184092
0105699AR,1,102.1710855427714,127.71385692846422,370.0,267.8289144572286
0105704AR,1,101.43071535767884,154.9224612306153,288.37418709354677,186.94347173586794
0105712AR,1,96.61830915457728,137.52376188094047,328.35417708854425,231.73586793396697
0105737AR,1,69.96498249124562,179.90995497748872,363.70685342671334,293.7418709354677
0105739AR,1,96.06303151575786,147.70385192596297,289.66983491745873,193.60680340170086
0105776AR,1,56.63831915957979,140.85542771385693,218.7793896948474,162.1410705352676
0105791AR,1,104.20710355177589,193.60680340170083,279.1195597798899,174.91245622811402
0105819AR,1,103.65182591295648,135.85792896448223,294.8524262131065,191.20060030015003
0105831AR,1,96.98849424712355,153.4417208604302,302.44122061030515,205.4527263631816
0105855AR,1,97.17358679339668,168.24912456228114,288.92946473236617,191.7558779389695
0105861AR,1,86.0680340170085,147.14857428714356,278.5642821410705,192.49624812406202
0105900AR,1,96.61830915457728,149.55477738869433,284.4872436218109,187.8689344672336
0105945AR,1,89.76988494247124,144.00200100050023,261.53576788394196,171.76588294147072
0105966AR,1,88.47423711855927,151.9609804902451,308.3641820910455,219.88994497248623
0105976AR,1,39.979989994997496,209.70985492746374,276.15807903951975,236.17808904452227
0105985AR,1,97.35867933966983,132.52626313156577,278.37918959479737,181.02051025512753
0106014AR,1,110.50025012506252,169.54477238619307,281.34067033516754,170.84042021010504
0106032AR,1,109.9449724862431,134.56228114057026,370.0,260.0550275137569
0106034AR,1,76.62831415707853,145.66783391695847,271.16058029014505,194.5322661330665
0106040AR,1,101.98599299649824,181.57578789394697,274.8624312156078,172.87643821910956
0106092AR,1,82.36618309154576,149.18459229614805,261.53576788394196,179.1695847923962
0106099AR,1,79.40470235117559,183.42671335667833,275.6028014007003,196.1980990495247
0106142AR,1,82.73636818409204,141.59579789894948,275.4177088544272,192.68134067033515
0106179AR,1,73.11155577788894,147.51875937968984,270.97548774387195,197.863931965983
0106180AR,1,83.10655327663832,166.95347673836918,277.26863431715856,194.16208104052023
0106304AR,1,96.43321660830415,131.23061530765384,343.1615807903952,246.72836418209104
0106307AR,1,99.39469734867433,165.1025512756378,298.18409204602295,198.78939469734863
0106319AR,1,71.07553776888443,154.9224612306153,282.26613306653326,211.19059529764883
0106347AR,1,109.01950975487743,146.22311155577788,370.0,260.98049024512255
0106358AR,1,79.77488744372187,155.847923961981,270.7903951975988,191.01550775387693
0106400AR,1,109.01950975487743,134.93246623311654,370.0,260.98049024512255
0106425AR,1,89.02951475737868,144.3721860930465,268.93946973486743,179.90995497748875
0106450AR,1,86.25312656328163,151.77588794397198,258.3891945972986,172.136068034017
0106463AR,1,85.32766383191596,151.59079539769883,280.23011505752874,194.90245122561277
0106499AR,1,109.75987993996998,151.22061030515258,308.7343671835918,198.97448724362184
0106534AR,1,0.0,132.34117058529264,370.0,370.0
0106537AR,1,85.88294147073536,148.62931465732865,331.8709354677339,245.9879939969985
0106538AR,1,97.17358679339668,175.83791895947974,307.9939969984992,210.82041020510252
0106586AR,1,99.02451225612806,141.04052026013005,335.01750875437716,235.9929964982491
0106680AR,1,96.80340170085042,124.75237618809403,370.0,273.19659829914957
0106682AR,1,98.65432716358177,192.8664332166083,274.1220610305152,175.46773386693346
0106692AR,1,101.24562281140568,143.8169084542271,303.55177588794396,202.3061530765383
0106707AR,1,84.40220110055026,144.7423711855928,291.7058529264632,207.30365182591294
0106757AR,1,78.4792396198099,202.86143071535767,277.26863431715856,198.78939469734865
0106774AR,1,84.03201600800399,164.17708854427212,334.46223111555776,250.43021510755375
0106855AR,1,99.02451225612806,129.0095047523762,370.0,270.97548774387195
0106947AR,1,86.80840420210104,155.10755377688844,295.40770385192593,208.5992996498249
0106962AR,1,96.43321660830415,129.74987493746872,348.52926463231614,252.096048024012
0106976AR,1,94.39719859929964,135.6728364182091,313.17658829414705,218.7793896948474
0106987AR,1,105.50275137568784,131.97098549274637,307.4387193596798,201.93596798399196
0107041AR,1,91.99099549774887,131.04552276138068,268.5692846423211,176.57828914457224
0107043AR,1,87.54877438719359,145.11255627813907,277.4537268634317,189.90495247623812
0107056AR,1,81.25562781390695,125.49274637318658,236.3631815907954,155.10755377688844
0107072AR,1,91.25062531265633,129.93496748374184,285.78289144572284,194.5322661330665
0107078AR,1,81.0705352676338,146.96348174087044,277.82391195597796,196.75337668834416
0107092AR,1,98.46923461730866,147.70385192596297,330.57528764382187,232.10605302651322
0107097AR,1,86.43821910955478,143.44672336168082,290.41020510255123,203.97198599299645
0107104AR,1,84.21710855427713,163.62181090545272,292.6313156578289,208.41420710355177
0107114AR,1,111.05552776388193,191.20060030015006,271.3456728364182,160.2901450725363
0107157AR,1,82.92146073036517,144.18709354677338,269.3096548274137,186.3881940970485
0107175AR,1,92.36118059029513,134.56228114057026,314.84242121060527,222.48124062031013
0107180AR,1,93.84192096048024,138.264132066033,272.8264132066033,178.98449224612307
0107190AR,1,94.76738369184592,168.06403201600799,297.0735367683842,202.3061530765383
0107260AR,1,98.46923461730866,151.59079539769883,307.4387193596798,208.96948474237115
0107264AR,1,88.104052026013,144.3721860930465,284.67233616808403,196.56828414207104
0107273AR,1,0.0,137.7088544272136,370.0,370.0
0109147AR,1,73.29664832416208,139.55977988994496,325.7628814407203,252.46623311655824
0109182AR,1,88.84442221110554,184.53726863431714,337.0535267633817,248.20910455227613
0109206AR,1,81.62581290645322,134.56228114057026,341.86593296648323,260.24012006003
