codi,x_etrs89,y_etrs89,latitud,longitud,cat_nom_ci,Mean_LST,LST_zone,LST_zone_label
0131865AR,431089.968,4587203.035,41.4334397,2.1752096,Celtis australis,28.45717988,2,Cool
0131866AR,431767.5,4587315.371,41.4345094,2.1833056,Celtis australis,29.19593528,3,Warm
0131875AR,431821.837,4587519.462,41.4363521,2.1839328,Celtis australis,29.39151044,3,Warm
0131886AR,431806.03,4587492.731,41.43611,2.1837467,Celtis australis,29.1793327,3,Warm
0131896AR,431266.106,4587182.104,41.4332663,2.17732,Celtis australis,28.87890643,3,Warm
0131897AR,431759.401,4587317.647,41.4345292,2.1832084,Celtis australis,29.20206433,3,Warm
0131898AR,431725.533,4587194.038,41.433413,2.182817,Celtis australis,30.24549292,4,Hottest
0131910AR,431754.008,4587299.521,41.4343655,2.1831459,Celtis australis,29.34278908,3,Warm
0131982AR,431302.0129999999,4587059.289,41.4321632,2.1777637,Celtis australis,28.91217025,3,Warm
0131991AR,431833.31,4587560.0,41.4367182,2.1840656,Celtis australis,29.78875374,3,Warm
0131994AR,431814.246,4587490.494,41.4360906,2.1838452,Celtis australis,29.15548467,3,Warm
0131995AR,431079.817,4587187.501,41.433299,2.1750899,Celtis australis,28.49728348,2,Cool
0132011AR,431706.635,4587123.99,41.4327805,2.1825987,Celtis australis,30.77101181,4,Hottest
0132027AR,431809.0900000001,4587504.014,41.4362119,2.183782,Celtis australis,29.23682661,3,Warm
0132034AR,431706.281,4587660.702,41.4376144,2.1825338,Celtis australis,30.56502288,4,Hottest
0132091AR,431672.42,4586939.053,41.4311119,2.1822102,Celtis australis,29.53455312,3,Warm
0132092AR,431683.356,4587005.631,41.4317125,2.1823335,Celtis australis,30.05135568,3,Warm
0132097AR,431728.418,4587205.107,41.4335129,2.1828503,Celtis australis,30.14954276,3,Warm
0132099AR,431547.799,4587067.797,41.4322609,2.1807042,Celtis australis,30.20650431,4,Hottest
0132115AR,431802.87,4587449.521,41.4357206,2.1837137,Celtis australis,28.93806311,3,Warm
0132124AR,431769.789,4587358.031,41.4348938,2.1833281,Celtis australis,28.97840497,3,Warm
0132125AR,431298.813,4587053.774,41.4321133,2.177726,Celtis australis,28.9103861,3,Warm
0132136AR,431788.958,4587396.774,41.4352443,2.1835532,Celtis australis,28.8408431,2,Cool
0132144AR,431812.0,4587484.0,41.4360319,2.1838191,Celtis australis,29.09891835,3,Warm
0132154AR,431142.266,4587134.682,41.4328286,2.1758433,Celtis australis,28.75097885,2,Cool
0132167AR,431720.924,4587175.985,41.43325,2.1827639,Celtis australis,30.40922145,4,Hottest
0132180AR,431147.855,4587134.134,41.4328241,2.1759102,Celtis australis,28.7624215,2,Cool
0132189AR,431659.985,4586949.739,41.4312071,2.1820601,Celtis australis,29.56979257,3,Warm
0132216AR,430964.867,4587330.167,41.434574,2.1736979,Celtis australis,29.31556788,3,Warm
0132234AR,431682.973,4587037.027,41.4319952,2.1823254,Celtis australis,30.38642887,4,Hottest
0132253AR,431765.126,4587309.283,41.4344543,2.1832778,Celtis australis,29.21406351,3,Warm
0132266AR,431731.448,4587216.571,41.4336164,2.1828852,Celtis australis,29.99171595,3,Warm
0132272AR,431256.621,4586907.98,41.4307966,2.1772376,Celtis australis,28.69564362,2,Cool
0132281AR,431095.436,4587206.481,41.4334712,2.1752746,Celtis australis,28.43896376,2,Cool
0132286AR,431662.787,4586961.124,41.4313099,2.1820924,Celtis australis,29.65822506,3,Warm
0132310AR,431476.006,4587130.994,41.4328239,2.1798378,Celtis australis,29.52596674,3,Warm
0132334AR,431562.84,4587671.638,41.4377007,2.1808158,Celtis australis,29.474722,3,Warm
0132370AR,431672.711,4586932.953,41.431057,2.1822143,Celtis australis,29.5039127,3,Warm
0132379AR,431799.735,4587437.559,41.4356126,2.1836775,Celtis australis,28.88074619,3,Warm
0132384AR,431257.604,4586921.743,41.4309206,2.1772478,Celtis australis,28.72534729,2,Cool
0132396AR,431686.331,4587048.584,41.4320996,2.1823643,Celtis australis,30.50992561,4,Hottest
0132407AR,431760.494,4587322.807,41.4345757,2.1832209,Celtis australis,29.17435405,3,Warm
0132431AR,431734.793,4587228.148,41.433721,2.182924,Celtis australis,29.85637038,3,Warm
0132454AR,431677.435,4587013.95,41.4317869,2.1822617,Celtis australis,30.14611279,3,Warm
0132478AR,431818.581,4587507.347,41.4362428,2.1838952,Celtis australis,29.27190221,3,Warm
0132500AR,431098.266,4587211.059,41.4335127,2.175308,Celtis australis,28.4310082,2,Cool
0132516AR,431201.986,4587375.047,41.4349986,2.1765306,Celtis australis,28.78450038,2,Cool
0132517AR,431195.706,4587373.925,41.4349879,2.1764556,Celtis australis,28.75872619,2,Cool
0132522AR,431788.519,4587428.301,41.4355283,2.1835444,Celtis australis,28.85071905,2,Cool
0132526AR,431787.5189999999,4587390.631,41.4351889,2.1835366,Celtis australis,28.84699562,2,Cool
0132530AR,431700.607,4587069.871,41.4322925,2.1825327,Celtis australis,30.56166003,4,Hottest
0132533AR,431809.44,4587472.811,41.4359309,2.1837897,Celtis australis,29.0039445,3,Warm
0132538AR,431780.999,4587367.391,41.434979,2.1834612,Celtis australis,28.92659197,3,Warm
0132549AR,431719.209,4587139.05,41.4329172,2.1827475,Celtis australis,30.49500022,4,Hottest
0132550AR,431431.01,4587125.601,41.4327715,2.1792999,Celtis australis,29.03764986,3,Warm
0132562AR,431689.572,4587029.13,41.4319247,2.1824053,Celtis australis,30.26270811,4,Hottest
0132596AR,431256.0,4586887.0,41.4306076,2.1772326,Celtis australis,28.65807162,2,Cool
0132606AR,431807.72,4587466.751,41.4358762,2.1837698,Celtis australis,29.01221987,3,Warm
0132613AR,430870.276,4587448.147,41.4356285,2.1725523,Celtis australis,28.92270245,3,Warm
0132625AR,431272.41,4586875.527,41.4305056,2.1774303,Celtis australis,28.60853092,2,Cool
0132639AR,431324.743,4587155.686,41.4330334,2.1780247,Celtis australis,28.91788182,3,Warm
0132640AR,431709.622,4587135.743,41.4328866,2.1826332,Celtis australis,30.65656413,4,Hottest
0132657AR,431686.436,4587017.581,41.4318204,2.182369,Celtis australis,30.17951672,3,Warm
0132658AR,431080.248,4587181.427,41.4332443,2.1750957,Celtis australis,28.50369704,2,Cool
0132664AR,431393.231,4587137.368,41.4328743,2.1788465,Celtis australis,28.93610772,3,Warm
0132695AR,431142.371,4587337.37,41.4346541,2.1758214,Celtis australis,28.49573419,2,Cool
0132697AR,431799.74,4587469.111,41.4358968,2.183674,Celtis australis,29.03561456,3,Warm
0132701AR,431664.452,4586967.391,41.4313665,2.1821116,Celtis australis,29.70285289,3,Warm
0132705AR,431439.916,4587123.844,41.4327564,2.1794067,Celtis australis,29.12658243,3,Warm
0132734AR,431101.101,4587215.436,41.4335524,2.1753414,Celtis australis,28.41599005,2,Cool
0132738AR,431779.439,4587361.571,41.4349265,2.1834432,Celtis australis,28.94379219,3,Warm
0132765AR,431161.446,4587150.016,41.4329684,2.1760711,Celtis australis,28.71788557,2,Cool
0132769AR,431826.76,4587568.383,41.4367932,2.1839862,Celtis australis,29.9327826,3,Warm
0132770AR,431717.735,4587133.228,41.4328646,2.1827305,Celtis australis,30.54815744,4,Hottest
0132802AR,431670.782,4586990.904,41.4315788,2.1821847,Celtis australis,29.92981106,3,Warm
0132803AR,431687.988,4587023.549,41.4318743,2.1823869,Celtis australis,30.24397819,4,Hottest
0132805AR,431777.839,4587355.781,41.4348742,2.1834247,Celtis australis,28.97772293,3,Warm
0132816AR,431674.314,4586913.958,41.4308861,2.1822357,Celtis australis,29.41720405,3,Warm
0132822AR,431084.798,4587195.4,41.4333705,2.1751486,Celtis australis,28.47309877,2,Cool
0132838AR,431130.102,4587143.004,41.4329025,2.1756967,Celtis australis,28.68022545,2,Cool
0132858AR,431739.183,4587245.551,41.4338781,2.1829745,Celtis australis,29.6978165,3,Warm
0132864AR,431712.69,4587115.855,41.4327077,2.1826721,Celtis australis,30.68408172,4,Hottest
0132867AR,431703.00000000006,4587112.0,41.4326722,2.1825566,Celtis australis,30.85431031,4,Hottest
0132872AR,431181.264,4587383.535,41.4350733,2.1762816,Celtis australis,28.78654173,2,Cool
0132874AR,431825.045,4587562.458,41.4367397,2.1839664,Celtis australis,29.86283868,3,Warm
0132884AR,431704.561,4587654.312,41.4375567,2.182514,Celtis australis,30.52030255,4,Hottest
0132895AR,431458.657,4587121.203,41.4327343,2.1796313,Celtis australis,29.2751063,3,Warm
0132910AR,431258.895,4586963.099,41.4312932,2.1772586,Celtis australis,28.83264451,2,Cool
0132917AR,431776.399,4587350.081,41.4348227,2.1834081,Celtis australis,29.00512504,3,Warm
0132932AR,430921.128,4587503.903,41.436135,2.1731545,Celtis australis,29.00731641,3,Warm
0132946AR,431188.204,4587378.669,41.43503,2.1763653,Celtis australis,28.76924389,2,Cool
0132952AR,430926.01,4587500.402,41.4361039,2.1732134,Celtis australis,29.04457714,3,Warm
0132958AR,431678.586,4586987.901,41.4315524,2.1822784,Celtis australis,29.90820636,3,Warm
0132973AR,431731.7579999999,4587185.41,41.4333358,2.1828925,Celtis australis,30.19963564,4,Hottest
0133022AR,431762.048,4587297.381,41.4343469,2.1832423,Celtis australis,29.30463412,3,Warm
0133041AR,431795.00000000006,4587420.0,41.4354541,2.1836229,Celtis australis,28.83025959,2,Cool
0133048AR,431755.718,4587305.171,41.4344165,2.1831657,Celtis australis,29.30345016,3,Warm
0133050AR,431774.739,4587344.051,41.4347683,2.1833889,Celtis australis,29.03397888,3,Warm
0133052AR,430977.926,4587606.556,41.4370645,2.1738226,Celtis australis,28.96059119,3,Warm
0133056AR,431711.445,4587141.269,41.4329365,2.1826543,Celtis australis,30.63808814,4,Hottest
0133059AR,431706.938,4587092.376,41.4324958,2.1826059,Celtis australis,30.65948495,4,Hottest
0133088AR,431773.179,4587338.151,41.434715,2.1833709,Celtis australis,29.0649505,3,Warm
0133108AR,431285.0,4587170.0,41.4331589,2.1775475,Celtis australis,28.93755698,3,Warm
0133109AR,431737.579,4587239.723,41.4338255,2.182956,Celtis australis,29.75183301,3,Warm
0133112AR,431785.561,4587416.892,41.4354253,2.1835102,Celtis australis,28.83557267,2,Cool
0133116AR,431216.31,4587365.162,41.4349108,2.1767032,Celtis australis,28.80262373,2,Cool
0133126AR,431691.436,4587034.651,41.4319745,2.1824269,Celtis australis,30.29420542,4,Hottest
0133128AR,431203.238,4587369.25,41.4349465,2.1765463,Celtis australis,28.75473566,2,Cool
0133143AR,431715.771,4587159.038,41.4330969,2.1827041,Celtis australis,30.54977896,4,Hottest
0133147AR,431158.62,4587145.54,41.4329278,2.1760377,Celtis australis,28.73984221,2,Cool
0133149AR,431779.00000000006,4587393.0,41.4352095,2.1834344,Celtis australis,28.86871182,2,Cool
0133164AR,431723.634,4587187.535,41.4333543,2.182795,Celtis australis,30.29989401,4,Hottest
0133174AR,431701.801,4587106.215,41.43262,2.1825429,Celtis australis,30.82564298,4,Hottest
0133180AR,431742.986,4587226.181,41.433704,2.1830222,Celtis australis,29.78715483,3,Warm
0133222AR,431174.39,4587177.69,41.4332187,2.1762228,Celtis australis,28.61362749,2,Cool
0133244AR,431256.127,4586879.298,41.4305382,2.177235,Celtis australis,28.65131127,2,Cool
0133263AR,431150.653,4587138.378,41.4328626,2.1759432,Celtis australis,28.74596575,2,Cool
0133273AR,431272.659,4586881.291,41.4305576,2.1774326,Celtis australis,28.61753644,2,Cool
0133289AR,431757.658,4587311.449,41.4344732,2.1831882,Celtis australis,29.26418399,3,Warm
0133303AR,431447.573,4587122.585,41.4327458,2.1794985,Celtis australis,29.17968796,3,Warm
0133308AR,431810.51,4587478.599,41.4359832,2.1838019,Celtis australis,29.06294612,3,Warm
0133321AR,431689.696,4587060.583,41.432208,2.1824032,Celtis australis,30.57109037,4,Hottest
0133325AR,431680.068,4587025.746,41.4318934,2.1822919,Celtis australis,30.27414218,4,Hottest
0133342AR,431791.684,4587439.741,41.4356316,2.183581,Celtis australis,28.88308047,3,Warm
0133351AR,431714.525,4587121.713,41.4327607,2.1826934,Celtis australis,30.67902756,4,Hottest
0133358AR,431172.5630000001,4587394.217,41.4351687,2.1761763,Celtis australis,28.8349726,2,Cool
0133360AR,431801.311,4587443.461,41.4356659,2.1836957,Celtis australis,28.90049212,3,Warm
0133378AR,431724.184,4587156.828,41.4330777,2.182805,Celtis australis,30.41662846,4,Hottest
0133396AR,430878.475,4587454.639,41.4356877,2.1726497,Celtis australis,28.94079653,3,Warm
0133424AR,431784.203,4587379.263,41.4350862,2.1834982,Celtis australis,28.88363005,3,Warm
0133426AR,431306.0,4587157.0,41.4330436,2.1778003,Celtis australis,28.96284779,3,Warm
0133443AR,431741.0,4587251.0,41.4339273,2.1829957,Celtis australis,29.63589224,3,Warm
0133453AR,431680.271,4586994.057,41.431608,2.1822979,Celtis australis,29.95442147,3,Warm
0133462AR,431750.771,4587255.157,41.4339656,2.1831121,Celtis australis,29.53088455,3,Warm
0133486AR,430915.6589999999,4587507.42,41.4361662,2.1730887,Celtis australis,28.96096629,3,Warm
0133522AR,431726.973,4587199.071,41.4334584,2.1828336,Celtis australis,30.20456132,4,Hottest
0133540AR,431709.7320000001,4587104.161,41.4326022,2.182638,Celtis australis,30.6978333,4,Hottest
0133559AR,431658.266,4586943.681,41.4311524,2.1820402,Celtis australis,29.5102026,3,Warm
0133562AR,431736.475,4587202.917,41.4334939,2.1829469,Celtis australis,30.01144349,3,Warm
0133569AR,431310.564,4587153.93,41.4330164,2.1778552,Celtis australis,28.92095474,3,Warm
0133592AR,431769.636,4587327.105,41.4346152,2.1833298,Celtis australis,29.12334976,3,Warm
0133595AR,431134.198,4587140.08,41.4328765,2.1757461,Celtis australis,28.69768191,2,Cool
0133606AR,431733.138,4587222.411,41.4336692,2.1829048,Celtis australis,29.92722092,3,Warm
0133625AR,431823.982,4587557.316,41.4366933,2.1839542,Celtis australis,29.81792013,3,Warm
0133638AR,431829.76,4587579.77,41.436896,2.1840209,Celtis australis,30.04204765,3,Warm
0133643AR,431705.1560000001,4587117.587,41.4327227,2.1825818,Celtis australis,30.76975135,4,Hottest
0133652AR,431806.18,4587460.891,41.4358233,2.1837521,Celtis australis,28.99397577,3,Warm
0133665AR,431766.389,4587346.371,41.4347885,2.1832888,Celtis australis,29.05345958,3,Warm
0133669AR,431209.397,4587369.935,41.4349532,2.1766199,Celtis australis,28.79566111,2,Cool
0133673AR,431672.5960000001,4586944.811,41.4311638,2.1822116,Celtis australis,29.56562914,3,Warm
0133679AR,431718.997,4587170.041,41.4331963,2.1827415,Celtis australis,30.47627186,4,Hottest
0133716AR,431692.238,4587072.247,41.4323132,2.1824323,Celtis australis,30.67850351,4,Hottest
0133730AR,431804.259,4587455.593,41.4357754,2.1837297,Celtis australis,28.96871859,3,Warm
0133735AR,431738.0,4587208.494,41.4335443,2.1829646,Celtis australis,29.94013559,3,Warm
0133739AR,431705.375,4587087.183,41.4324489,2.1825878,Celtis australis,30.64308638,4,Hottest
0133802AR,431694.123,4587077.432,41.4323601,2.1824543,Celtis australis,30.72326026,4,Hottest
0133805AR,431836.511,4587571.83,41.4368251,2.1841025,Celtis australis,29.89869188,3,Warm
0133835AR,431703.614,4587081.411,41.4323967,2.1825674,Celtis australis,30.63845863,4,Hottest
0133849AR,431703.341,4587647.912,41.437499,2.1825001,Celtis australis,30.43852185,4,Hottest
0133861AR,431771.399,4587363.751,41.4349454,2.1833468,Celtis australis,28.96205672,3,Warm
0133876AR,431711.346,4587110.059,41.4326554,2.1826567,Celtis australis,30.65581203,4,Hottest
0133909AR,431676.526,4586975.941,41.4314445,2.1822551,Celtis australis,29.7975391,3,Warm
0133912AR,431794.8020000001,4587451.483,41.4357376,2.1836169,Celtis australis,28.93435308,3,Warm
0133915AR,431699.385,4587063.767,41.4322375,2.1825188,Celtis australis,30.5289338,4,Hottest
0133916AR,430930.991,4587497.333,41.4360767,2.1732733,Celtis australis,29.08643088,3,Warm
0133925AR,431722.647,4587150.584,41.4330214,2.1827874,Celtis australis,30.45437109,4,Hottest
0133950AR,431210.691,4587364.099,41.4349007,2.1766361,Celtis australis,28.76352191,2,Cool
0133952AR,430935.982,4587494.352,41.4360503,2.1733334,Celtis australis,29.12422872,3,Warm
0133954AR,431688.08600000007,4587054.479,41.4321529,2.1823846,Celtis australis,30.54546619,4,Hottest
0133962AR,431194.349,4587379.502,41.4350381,2.1764387,Celtis australis,28.78472553,2,Cool
0133965AR,431717.587,4587164.331,41.4331448,2.1827253,Celtis australis,30.50415988,4,Hottest
0133966AR,430916.24,4587431.007,41.4354781,2.1731044,Celtis australis,29.2429025,3,Warm
0133977AR,430946.347,4587487.958,41.4359936,2.1734582,Celtis australis,29.19335718,3,Warm
0133987AR,431171.098,4587172.503,41.4331717,2.176184,Celtis australis,28.63665736,2,Cool
0133993AR,431424.222,4587127.382,41.432787,2.1792185,Celtis australis,29.01184282,3,Warm
0134014AR,431748.938,4587249.171,41.4339115,2.1830909,Celtis australis,29.56718616,3,Warm
0134020AR,431729.94,4587210.518,41.4335618,2.1828679,Celtis australis,30.09431268,3,Warm
0134033AR,431156.223,4587141.229,41.4328888,2.1760096,Celtis australis,28.74714927,2,Cool
0134043AR,431774.679,4587375.341,41.4350501,2.1833847,Celtis australis,28.91899272,3,Warm
0134054AR,431168.712,4587168.245,41.4331332,2.176156,Celtis australis,28.64185154,2,Cool
0134055AR,431684.785,4587042.59,41.4320455,2.1823464,Celtis australis,30.42997464,4,Hottest
0134061AR,431258.539,4586955.476,41.4312245,2.1772552,Celtis australis,28.80878312,2,Cool
0134076AR,431736.278,4587233.961,41.4337735,2.1829411,Celtis australis,29.79240934,3,Warm
0134085AR,431716.21,4587127.357,41.4328116,2.1827129,Celtis australis,30.56910995,4,Hottest
0134129AR,430910.821,4587510.358,41.4361923,2.1730304,Celtis australis,28.93127566,3,Warm
0134133AR,431087.27,4587199.064,41.4334037,2.1751777,Celtis australis,28.46806321,2,Cool
0134148AR,431179.936,4587389.356,41.4351256,2.1762651,Celtis australis,28.82956775,2,Cool
0134151AR,431673.232,4586957.548,41.4312786,2.1822178,Celtis australis,29.65629564,3,Warm
0134162AR,431164.194,4587153.838,41.433003,2.1761035,Celtis australis,28.70774892,2,Cool
0134172AR,431797.89,4587463.061,41.4358421,2.1836526,Celtis australis,28.99894441,3,Warm
0134201AR,430897.783,4587430.746,41.4354741,2.1728835,Celtis australis,29.15378817,3,Warm
0134203AR,431790.552,4587402.354,41.4352947,2.1835716,Celtis australis,28.83406705,2,Cool
0134214AR,431656.74499999994,4586937.951,41.4311007,2.1820227,Celtis australis,29.46807566,3,Warm
0134223AR,431727.024,4587168.011,41.4331787,2.1828378,Celtis australis,30.34161866,4,Hottest
0134238AR,431807.506,4587498.051,41.4361581,2.1837637,Celtis australis,29.21592466,3,Warm
0134241AR,431675.879,4587008.219,41.4317352,2.1822437,Celtis australis,30.09374493,3,Warm
0134267AR,431487.347,4587130.442,41.4328199,2.1799736,Celtis australis,29.676225,3,Warm
0134280AR,431777.60900000005,4587387.041,41.4351557,2.1834184,Celtis australis,28.86784658,2,Cool
0134286AR,431791.799,4587408.761,41.4353526,2.1835858,Celtis australis,28.83190602,2,Cool
0134290AR,431744.348,4587231.741,41.4337542,2.1830379,Celtis australis,29.74173199,3,Warm
0134292AR,431690.86,4587066.42,41.4322606,2.1824164,Celtis australis,30.65464499,4,Hottest
0134294AR,431812.0,4587516.0,41.4363201,2.1838155,Celtis australis,29.36312874,3,Warm
0134309AR,431673.0,4586926.0,41.4309944,2.1822186,Celtis australis,29.47373933,3,Warm
0134320AR,430885.493,4587438.536,41.4355432,2.1727355,Celtis australis,29.04550792,3,Warm
0134330AR,431666.0,4586973.034,41.4314174,2.1821295,Celtis australis,29.77826258,3,Warm
0134335AR,431700.277,4587100.85,41.4325715,2.1825253,Celtis australis,30.81286783,4,Hottest
0134339AR,431696.361,4587052.447,41.4321352,2.1824839,Celtis australis,30.43471006,4,Hottest
0134346AR,431771.449,4587332.361,41.4346627,2.1833509,Celtis australis,29.08876784,3,Warm
0134347AR,431082.288,4587191.483,41.433335,2.175119,Celtis australis,28.488197,2,Cool
0134353AR,431669.291,4586984.869,41.4315243,2.1821675,Celtis australis,29.87048148,3,Warm
0134363AR,431708.532,4587098.509,41.4325511,2.1826243,Celtis australis,30.68046095,4,Hottest
0134365AR,431274.376,4587182.999,41.4332751,2.1774188,Celtis australis,28.90220588,3,Warm
0134374AR,431702.324,4587075.351,41.432342,2.1825526,Celtis australis,30.60395476,4,Hottest
0134375AR,431733.3709999999,4587191.586,41.4333916,2.1829111,Celtis australis,30.11077756,3,Warm
0134378AR,431714.712,4587152.777,41.4330404,2.1826922,Celtis australis,30.58401537,4,Hottest
0134389AR,431763.599,4587334.581,41.434682,2.1832567,Celtis australis,29.09662064,3,Warm
0134390AR,431765.0,4587340.0,41.434731,2.1832728,Celtis australis,29.07403557,3,Warm
0134393AR,431677.166,4586982.111,41.4315001,2.1822621,Celtis australis,29.84906893,3,Warm
0134401AR,431699.034,4587094.931,41.4325181,2.182511,Celtis australis,30.80530213,4,Hottest
0134415AR,431725.43,4587162.257,41.4331267,2.1828193,Celtis australis,30.38735814,4,Hottest
0134421AR,431137.769,4587137.246,41.4328513,2.1757892,Celtis australis,28.72307459,2,Cool
0134459AR,431681.796,4586999.881,41.4316606,2.1823155,Celtis australis,30.01405182,3,Warm
0134461AR,431741.178,4587220.271,41.4336506,2.1830013,Celtis australis,29.85748877,3,Warm
0134463AR,431784.291,4587410.699,41.4353694,2.1834957,Celtis australis,28.83151129,2,Cool
0134482AR,431730.5630000001,4587179.699,41.4332843,2.1828788,Celtis australis,30.24877172,4,Hottest
0134484AR,431673.537,4586919.967,41.4309401,2.1822257,Celtis australis,29.448459,3,Warm
0134496AR,431274.055,4586923.816,41.4309407,2.1774445,Celtis australis,28.69613542,2,Cool
0134527AR,431535.325,4587090.114,41.4324608,2.1805524,Celtis australis,30.20907804,4,Hottest
0134532AR,431820.419,4587513.679,41.4362999,2.1839165,Celtis australis,29.33301441,3,Warm
0134533AR,431835.071,4587566.14,41.4367737,2.184086,Celtis australis,29.85476457,3,Warm
0134560AR,431681.649,4587031.234,41.4319429,2.1823102,Celtis australis,30.31850989,4,Hottest
0134564AR,430985.13,4587602.707,41.4370304,2.1739092,Celtis australis,29.01337584,3,Warm
0134575AR,431322.241,4587163.59,41.4331044,2.1779939,Celtis australis,28.928842,3,Warm
0134578AR,430941.3780000001,4587490.98,41.4360204,2.1733984,Celtis australis,29.15434758,3,Warm
0134583AR,431739.449,4587214.435,41.4335979,2.1829812,Celtis australis,29.91941597,3,Warm
0134607AR,431674.436,4586963.64,41.4313335,2.1822315,Celtis australis,29.7027527,3,Warm
0134610AR,431801.53,4587474.921,41.4359493,2.1836948,Celtis australis,29.08441634,3,Warm
0134626AR,431796.79,4587457.691,41.4357937,2.18364,Celtis australis,28.9724268,3,Warm
0134640AR,430926.386,4587424.448,41.4354199,2.1732266,Celtis australis,29.3051243,3,Warm
0134646AR,431454.0,4587277.0,41.4341371,2.1795579,Celtis australis,29.82407558,3,Warm
0134654AR,431713.077,4587147.021,41.4329885,2.1826732,Celtis australis,30.62740632,4,Hottest
0134660AR,431701.621,4587641.422,41.4374404,2.1824803,Celtis australis,30.4051009,4,Hottest
0134661AR,431742.614,4587257.482,41.4339859,2.1830142,Celtis australis,29.60375138,3,Warm
0134682AR,431707.935,4587129.372,41.4328291,2.1826137,Celtis australis,30.77748413,4,Hottest
0134686AR,431678.735,4587019.586,41.4318378,2.1822766,Celtis australis,30.18972475,3,Warm
0134698AR,431174.2420000001,4587388.378,41.4351163,2.1761971,Celtis australis,28.80382015,2,Cool
0134714AR,431796.784,4587426.005,41.4355083,2.1836435,Celtis australis,28.84641546,2,Cool
0134740AR,431697.618,4587058.231,41.4321875,2.1824982,Celtis australis,30.47675554,4,Hottest
0134741AR,431810.929,4587509.739,41.4362637,2.1838034,Celtis australis,29.2957967,3,Warm
0134748AR,431813.555,4587521.435,41.4363692,2.1838335,Celtis australis,29.4206838,3,Warm
0134776AR,431266.581,4587190.754,41.4333443,2.1773247,Celtis australis,28.87521279,2,Cool
0134779AR,431685.072,4587011.761,41.4317678,2.1823534,Celtis australis,30.13381295,3,Warm
0134821AR,431187.186,4587384.753,41.4350847,2.1763524,Celtis australis,28.80221083,2,Cool
0134832AR,431776.393,4587381.136,41.4351024,2.1834046,Celtis australis,28.90086589,3,Warm
0134855AR,431734.928,4587196.961,41.4334401,2.1829291,Celtis australis,30.07195775,3,Warm
0134881AR,431667.823,4586978.921,41.4314706,2.1821506,Celtis australis,29.80413543,3,Warm
0134884AR,431166.837,4587158.445,41.4330447,2.1761346,Celtis australis,28.69298853,2,Cool
0134891AR,431673.071,4586951.22,41.4312216,2.1822166,Celtis australis,29.61229006,3,Warm
0134905AR,431793.4369999999,4587445.766,41.435686,2.1836012,Celtis australis,28.89800746,3,Warm
0134910AR,431802.79,4587480.691,41.4360013,2.1837092,Celtis australis,29.12242436,3,Warm
0134916AR,431289.879,4587177.272,41.4332248,2.177605,Celtis australis,28.93909147,3,Warm
0134929AR,431832.245,4587555.173,41.4366747,2.1840534,Celtis australis,29.73994681,3,Warm
0134932AR,431675.289,4586970.318,41.4313938,2.182241,Celtis australis,29.76069075,3,Warm
0134969AR,431773.09899999993,4587369.561,41.4349979,2.1833664,Celtis australis,28.93151401,3,Warm
0135012AR,431661.618,4586955.547,41.4312595,2.182079,Celtis australis,29.59195712,3,Warm
0135019AR,431722.45,4587181.699,41.4333016,2.1827815,Celtis australis,30.37130035,4,Hottest
0135021AR,431793.571,4587414.79,41.435407,2.1836064,Celtis australis,28.82535487,2,Cool
0135028AR,431804.0,4587486.0,41.4360493,2.1837231,Celtis australis,29.13003331,3,Warm
0136287AR,430310.2679999999,4587741.31,41.4382205,2.1658162,Celtis australis,28.92748128,3,Warm
0136305AR,430212.329,4587749.74,41.4382879,2.164643,Celtis australis,29.33341173,3,Warm
0136311AR,431043.351,4587823.437,41.4390235,2.1745809,Celtis australis,28.71725841,2,Cool
0136317AR,430216.9,4587780.993,41.4385698,2.1646941,Celtis australis,29.27824696,3,Warm
0136324AR,431058.801,4587807.647,41.4388826,2.1747676,Celtis australis,28.83157214,2,Cool
0136357AR,430743.387,4587962.195,41.4402474,2.1709747,Celtis australis,28.86570365,2,Cool
0136389AR,431019.721,4587810.497,41.4389049,2.1742995,Celtis australis,28.64930528,2,Cool
0136394AR,430211.241,4587741.672,41.4382151,2.1646309,Celtis australis,29.34009467,3,Warm
0136400AR,430215.547,4587840.553,41.4391061,2.164671,Celtis australis,29.30490056,3,Warm
0136466AR,430280.47,4587752.783,41.4383212,2.1654582,Celtis australis,29.06532669,3,Warm
0136467AR,431036.0,4587807.0,41.4388748,2.1744948,Celtis australis,28.72490172,2,Cool
0136468AR,430222.79,4587822.413,41.4389434,2.1647598,Celtis australis,29.2652049,3,Warm
0136480AR,430207.596,4587782.369,41.4385814,2.1645826,Celtis australis,29.29531512,3,Warm
0136496AR,431046.0,4587829.0,41.4390738,2.174612,Celtis australis,28.73603742,2,Cool
0136501AR,430737.257,4587964.543,41.440268,2.1709011,Celtis australis,28.91669628,3,Warm
0136548AR,430996.0,4587736.0,41.4382319,2.1740241,Celtis australis,28.84855307,2,Cool
0136571AR,430305.623,4587795.121,41.4387047,2.1657544,Celtis australis,28.95765793,3,Warm
0136590AR,430713.14,4588109.994,41.4415759,2.1705958,Celtis australis,30.65986283,4,Hottest
0136597AR,430220.0,4587804.0,41.4387773,2.1647285,Celtis australis,29.2613646,3,Warm
0136612AR,430844.413,4587967.148,41.4403007,2.1721834,Celtis australis,28.51230552,2,Cool
0136615AR,430232.0,4587846.0,41.4391566,2.1648673,Celtis australis,29.29075713,3,Warm
