codi,x_etrs89,y_etrs89,latitud,longitud,cat_nom_ci,Mean_LST,LST_zone,LST_zone_label
0168397AR,429881.0,4581774.0,41.3844378,2.1613699,Platanus × acerifolia,28.55669315,3,Warm
0168402AR,429496.042,4582151.911,41.3878079,2.1567222,Platanus × acerifolia,29.1465916,3,Warm
0168405AR,428616.482,4582557.624,41.3913844,2.1461554,Platanus × acerifolia,29.69523956,3,Warm
0168406AR,429473.586,4582278.23,41.3889436,2.156439,Platanus × acerifolia,29.10377152,3,Warm
0168408AR,429361.346,4582941.598,41.3949085,2.1550193,Platanus × acerifolia,28.83219288,3,Warm
0168411AR,429493.442,4582507.368,41.3910091,2.1566498,Platanus × acerifolia,28.5538218,3,Warm
0168412AR,429310.699,4582157.379,41.3878408,2.154505,Platanus × acerifolia,30.32588062,4,Hottest
0168413AR,428908.279,4582480.709,41.3907175,2.1496543,Platanus × acerifolia,29.22970453,3,Warm
0168414AR,428660.22,4582725.975,41.3929045,2.1466587,Platanus × acerifolia,28.45904633,2,Cool
0168416AR,429304.659,4582713.552,41.3928496,2.1543679,Platanus × acerifolia,29.08178079,3,Warm
0168420AR,429469.037,4581728.296,41.3839901,2.1564486,Platanus × acerifolia,29.28565353,3,Warm
0168421AR,429888.6290000001,4582355.226,41.3896734,2.1613939,Platanus × acerifolia,29.34285547,3,Warm
0168423AR,429720.405,4581793.923,41.3846032,2.159447,Platanus × acerifolia,28.86855145,3,Warm
0168431AR,429495.355,4582005.51,41.3864892,2.1567311,Platanus × acerifolia,28.17395084,2,Cool
0168432AR,429701.853,4581588.35,41.3827501,2.159249,Platanus × acerifolia,28.57170948,3,Warm
0168435AR,429764.914,4582346.283,41.389582,2.1599153,Platanus × acerifolia,29.1142926,3,Warm
0168436AR,428470.814,4582468.359,41.3905675,2.1444237,Platanus × acerifolia,29.05407223,3,Warm
0168437AR,429768.217,4582045.127,41.3868699,2.1599897,Platanus × acerifolia,29.01274323,3,Warm
0168441AR,428585.923,4582561.502,41.3914166,2.1457894,Platanus × acerifolia,29.51890068,3,Warm
0168445AR,429094.98300000007,4582093.65,41.3872479,2.1519326,Platanus × acerifolia,29.19694333,3,Warm
0168446AR,429562.852,4581623.963,41.3830587,2.1575826,Platanus × acerifolia,29.02979897,3,Warm
0168450AR,429689.06599999993,4582440.916,41.3904277,2.1589972,Platanus × acerifolia,29.18541788,3,Warm
0168456AR,429317.663,4582163.89,41.3879001,2.1545875,Platanus × acerifolia,30.31412838,4,Hottest
0168457AR,428672.279,4582754.35,41.3931612,2.1467996,Platanus × acerifolia,28.40325536,2,Cool
0168460AR,429911.799,4581981.491,41.3863093,2.1617142,Platanus × acerifolia,28.97732703,3,Warm
0168461AR,429306.244,4582432.976,41.3903227,2.1544196,Platanus × acerifolia,29.14168828,3,Warm
0168462AR,428977.833,4582369.554,41.3897225,2.1504992,Platanus × acerifolia,29.48485546,3,Warm
0168465AR,429398.0129999999,4581784.27,41.384488,2.1555927,Platanus × acerifolia,29.00295647,3,Warm
0168472AR,429667.331,4581872.422,41.3853056,2.1588032,Platanus × acerifolia,28.94360405,3,Warm
0168476AR,429760.003,4582351.385,41.3896275,2.159856,Platanus × acerifolia,29.15795175,3,Warm
0168479AR,429629.4110000001,4581548.036,41.3823806,2.1583874,Platanus × acerifolia,28.53203997,3,Warm
0168480AR,429227.267,4582130.784,41.387594,2.1535103,Platanus × acerifolia,30.20227699,4,Hottest
0168487AR,428470.127,4582517.805,41.3910128,2.1444097,Platanus × acerifolia,28.94286784,3,Warm
0168490AR,429128.977,4582806.265,41.3936691,2.1522558,Platanus × acerifolia,28.85906551,3,Warm
0168494AR,429380.314,4581943.604,41.3859216,2.1553625,Platanus × acerifolia,28.61588229,3,Warm
0168495AR,429734.249,4582361.902,41.38972,2.1595467,Platanus × acerifolia,29.13631139,3,Warm
0168497AR,429400.475,4582544.944,41.3913394,2.1555335,Platanus × acerifolia,28.72950777,3,Warm
0168498AR,429175.969,4582030.099,41.3866826,2.1529086,Platanus × acerifolia,29.20006087,3,Warm
0168502AR,429835.036,4581729.126,41.3840296,2.1608254,Platanus × acerifolia,28.57181093,3,Warm
0168503AR,429180.012,4582786.043,41.3934915,2.1528686,Platanus × acerifolia,28.96488297,3,Warm
0168508AR,429559.377,4582214.159,41.3883741,2.1574725,Platanus × acerifolia,29.17268172,3,Warm
0168511AR,429512.445,4582728.456,41.393002,2.1568513,Platanus × acerifolia,29.31980423,3,Warm
0168514AR,430001.869,4582289.454,41.3890908,2.1627558,Platanus × acerifolia,29.19550823,3,Warm
0168518AR,429538.75,4581648.549,41.383278,2.1572916,Platanus × acerifolia,29.19351204,3,Warm
0168519AR,430146.236,4582033.825,41.386801,2.1645119,Platanus × acerifolia,28.65294893,3,Warm
0168521AR,430135.00000000006,4582012.0,41.3866035,2.16438,Platanus × acerifolia,28.48055834,2,Cool
0168526AR,429146.748,4582228.92,41.3884708,2.1525359,Platanus × acerifolia,30.50779197,4,Hottest
0168527AR,429341.043,4582397.203,41.3900035,2.1548399,Platanus × acerifolia,29.04070582,3,Warm
0168528AR,429932.492,4581814.685,41.3848087,2.161981,Platanus × acerifolia,28.4717629,2,Cool
0168529AR,429910.184,4581792.846,41.3846101,2.1617167,Platanus × acerifolia,28.50600342,2,Cool
0168532AR,428980.836,4582598.989,41.3917892,2.1505083,Platanus × acerifolia,29.20677211,3,Warm
0168534AR,429275.949,4581919.79,41.3856979,2.1541171,Platanus × acerifolia,28.60130766,3,Warm
0168536AR,429805.239,4582114.018,41.3874936,2.1604245,Platanus × acerifolia,28.95383837,3,Warm
0168537AR,429543.879,4582214.215,41.3883732,2.1572871,Platanus × acerifolia,29.17609752,3,Warm
0168540AR,429351.603,4582594.793,41.3917841,2.1549432,Platanus × acerifolia,29.02644257,3,Warm
0168541AR,430042.186,4582125.293,41.3876158,2.1632569,Platanus × acerifolia,28.73105007,3,Warm
0168542AR,429575.332,4582540.694,41.3913164,2.1576253,Platanus × acerifolia,28.73128222,3,Warm
0168543AR,429711.098,4582417.899,41.3902223,2.1592633,Platanus × acerifolia,29.18779081,3,Warm
0168546AR,428822.047,4582753.998,41.3931713,2.1485909,Platanus × acerifolia,28.50199669,2,Cool
0168547AR,429785.998,4582226.831,41.388508,2.1601813,Platanus × acerifolia,28.99244665,3,Warm
0168548AR,429489.445,4582002.05,41.3864575,2.1566608,Platanus × acerifolia,28.20965595,2,Cool
0168549AR,429221.587,4582727.738,41.39297,2.1533726,Platanus × acerifolia,28.99626418,3,Warm
0168551AR,429352.132,4581839.211,41.3849789,2.1550376,Platanus × acerifolia,28.74357451,3,Warm
0168552AR,428717.623,4582702.181,41.3926953,2.147348,Platanus × acerifolia,28.69008714,3,Warm
0168554AR,429624.826,4582123.732,41.3875653,2.1582657,Platanus × acerifolia,28.7491757,3,Warm
0168562AR,428475.227,4582512.701,41.3909672,2.1444713,Platanus × acerifolia,29.00271011,3,Warm
0168565AR,428476.798,4582474.022,41.390619,2.1444946,Platanus × acerifolia,29.08354541,3,Warm
0168566AR,430061.777,4582128.628,41.3876475,2.1634908,Platanus × acerifolia,28.76241924,3,Warm
0168568AR,428737.412,4582458.163,41.3904993,2.1476134,Platanus × acerifolia,30.00289138,4,Hottest
0168571AR,429441.063,4582642.609,41.3922226,2.1560076,Platanus × acerifolia,28.9159499,3,Warm
0168572AR,428815.497,4582743.677,41.3930777,2.1485138,Platanus × acerifolia,28.53861027,3,Warm
0168576AR,429187.12,4582035.372,41.3867311,2.1530413,Platanus × acerifolia,29.23238994,3,Warm
0168577AR,428769.939,4582425.274,41.390206,2.1480063,Platanus × acerifolia,29.90702959,3,Warm
0168579AR,429409.653,4582135.603,41.3876534,2.155691,Platanus × acerifolia,29.41931469,3,Warm
0168590AR,430058.825,4581948.575,41.3860256,2.1634763,Platanus × acerifolia,28.38936154,2,Cool
0168596AR,429243.633,4582098.804,41.3873074,2.1537098,Platanus × acerifolia,29.87916677,3,Warm
0168599AR,428623.545,4582582.996,41.3916135,2.1462369,Platanus × acerifolia,29.50276498,3,Warm
0168602AR,429721.888,4582406.456,41.3901202,2.1593937,Platanus × acerifolia,29.16691433,3,Warm
0168603AR,429401.312,4581968.672,41.3861492,2.1556107,Platanus × acerifolia,28.62271339,3,Warm
0168604AR,430168.972,4582055.902,41.3870018,2.1647812,Platanus × acerifolia,28.65552411,3,Warm
0168605AR,429801.991,4581926.239,41.3858021,2.1604074,Platanus × acerifolia,28.96367949,3,Warm
0168606AR,429650.52,4581538.397,41.3822957,2.158641,Platanus × acerifolia,28.51066657,2,Cool
0168608AR,429454.837,4582648.21,41.3922742,2.1561717,Platanus × acerifolia,28.8930261,3,Warm
0168611AR,429434.354,4582301.448,41.3891493,2.1559671,Platanus × acerifolia,29.11833947,3,Warm
0168613AR,428746.069,4582729.307,41.3929422,2.1476851,Platanus × acerifolia,28.61753904,3,Warm
0168616AR,429375.036,4582003.138,41.3864573,2.1552924,Platanus × acerifolia,28.74921139,3,Warm
0168618AR,429670.8350000001,4582251.739,41.3887223,2.1588011,Platanus × acerifolia,29.1898782,3,Warm
0168621AR,428455.00000000006,4582532.0,41.3911393,2.1442271,Platanus × acerifolia,28.8400465,3,Warm
0168625AR,429563.30499999993,4582552.828,41.3914247,2.1574801,Platanus × acerifolia,28.67784998,3,Warm
0168626AR,429368.584,4581896.89,41.3854998,2.1552276,Platanus × acerifolia,28.63235572,3,Warm
0168638AR,429187.871,4582202.924,41.3882402,2.1530307,Platanus × acerifolia,30.71469355,4,Hottest
0168639AR,429613.316,4582454.132,41.3905401,2.1580897,Platanus × acerifolia,28.9465092,3,Warm
0168641AR,429392.677,4582799.787,41.393634,2.1554105,Platanus × acerifolia,29.29992567,3,Warm
0168646AR,429125.855,4582250.293,41.3886614,2.1522835,Platanus × acerifolia,30.38663773,4,Hottest
0168647AR,429809.325,4581703.98,41.3838009,2.1605208,Platanus × acerifolia,28.60748753,3,Warm
0168651AR,429718.645,4582392.923,41.389998,2.1593565,Platanus × acerifolia,29.1638515,3,Warm
0168652AR,429934.898,4581980.981,41.3863067,2.1619905,Platanus × acerifolia,28.94793171,3,Warm
0168653AR,428703.855,4582697.171,41.392649,2.1471839,Platanus × acerifolia,28.69862236,3,Warm
0168654AR,429954.0,4581836.0,41.3850026,2.1622357,Platanus × acerifolia,28.45590824,2,Cool
0168659AR,429516.386,4582409.344,41.3901283,2.1569356,Platanus × acerifolia,28.73240531,3,Warm
0168665AR,429642.608,4581929.677,41.3858191,2.1585009,Platanus × acerifolia,28.88419728,3,Warm
0168667AR,429299.451,4582648.019,41.3922589,2.1543132,Platanus × acerifolia,29.0623999,3,Warm
0168668AR,429661.941,4581877.981,41.3853552,2.1587381,Platanus × acerifolia,28.94217435,3,Warm
0168670AR,428961.91399999993,4582385.675,41.3898663,2.150307,Platanus × acerifolia,29.39804227,3,Warm
0168672AR,428988.84,4582857.289,41.3941163,2.1505737,Platanus × acerifolia,28.88497845,3,Warm
0168674AR,429726.673,4582361.732,41.3897178,2.1594561,Platanus × acerifolia,29.11853816,3,Warm
0168679AR,429470.246,4581736.683,41.3840658,2.1564621,Platanus × acerifolia,29.28652679,3,Warm
0168680AR,429384.88,4582735.725,41.3930563,2.1553247,Platanus × acerifolia,29.24672523,3,Warm
0168681AR,429886.482,4581769.593,41.3843986,2.1614359,Platanus × acerifolia,28.55224063,3,Warm
0168682AR,429773.21,4581658.664,41.3833896,2.1600942,Platanus × acerifolia,28.66644899,3,Warm
0168686AR,429376.182,4581806.551,41.3846868,2.155329,Platanus × acerifolia,28.92344602,3,Warm
0168689AR,428841.745,4582447.431,41.3904119,2.1488625,Platanus × acerifolia,29.50126245,3,Warm
0168693AR,428659.374,4582757.99,41.3931928,2.1466448,Platanus × acerifolia,28.38113973,2,Cool
0168695AR,429487.727,4582501.892,41.3909593,2.1565821,Platanus × acerifolia,28.55914354,3,Warm
0168696AR,429816.207,4581887.846,41.3854575,2.1605819,Platanus × acerifolia,28.91652572,3,Warm
0168699AR,429774.259,4582424.415,41.3902865,2.160018,Platanus × acerifolia,29.36442962,3,Warm
0168700AR,429359.339,4582026.373,41.3866652,2.155102,Platanus × acerifolia,28.92231905,3,Warm
0168701AR,428943.877,4582735.05,41.3930114,2.1500503,Platanus × acerifolia,28.97420226,3,Warm
0168703AR,428837.894,4582544.691,41.3912875,2.148805,Platanus × acerifolia,29.32706788,3,Warm
0168704AR,429141.0,4582234.0,41.388516,2.1524665,Platanus × acerifolia,30.42646321,4,Hottest
0168706AR,429286.505,4582453.086,41.390502,2.1541811,Platanus × acerifolia,29.2369004,3,Warm
0168710AR,428806.736,4582770.223,41.3933161,2.1484059,Platanus × acerifolia,28.46701499,2,Cool
0168713AR,428558.059,4582445.351,41.390368,2.1454699,Platanus × acerifolia,29.59498095,3,Warm
0168716AR,430098.758,4581987.389,41.3863787,2.1639494,Platanus × acerifolia,28.30659386,2,Cool
0168719AR,429055.428,4582305.806,41.3891552,2.1514347,Platanus × acerifolia,29.95811978,3,Warm
0168720AR,429293.579,4582498.685,41.3909134,2.1542604,Platanus × acerifolia,29.15908838,3,Warm
0168723AR,429841.403,4581735.046,41.3840835,2.1609009,Platanus × acerifolia,28.56277911,3,Warm
0168726AR,429709.108,4581971.14,41.3861984,2.1592914,Platanus × acerifolia,28.93792983,3,Warm
0168728AR,429847.876,4581918.006,41.3857319,2.1609571,Platanus × acerifolia,28.96391583,3,Warm
0168732AR,429541.935,4582174.882,41.3880188,2.1572684,Platanus × acerifolia,29.1138981,3,Warm
0168735AR,429432.489,4582104.726,41.3873773,2.1559677,Platanus × acerifolia,29.18650135,3,Warm
0168737AR,429727.847,4582550.417,41.3914173,2.1594483,Platanus × acerifolia,29.20386824,3,Warm
0168738AR,429197.482,4582560.327,41.3914601,2.1531039,Platanus × acerifolia,29.47428083,3,Warm
0168747AR,429880.277,4582227.767,41.3885247,2.1613087,Platanus × acerifolia,28.91939648,3,Warm
0168749AR,430082.031,4581960.294,41.3861332,2.1637525,Platanus × acerifolia,28.26434146,2,Cool
0168753AR,429145.212,4582789.5,41.3935196,2.1524519,Platanus × acerifolia,28.98933934,3,Warm
0168754AR,428819.724,4582374.132,41.3897498,2.1486077,Platanus × acerifolia,29.75806766,3,Warm
0168755AR,429277.37000000005,4581907.403,41.3855865,2.1541356,Platanus × acerifolia,28.57643454,3,Warm
0168759AR,429477.204,4582257.786,41.3887598,2.1564846,Platanus × acerifolia,29.22332911,3,Warm
0168762AR,429499.955,4582234.723,41.3885541,2.1567594,Platanus × acerifolia,29.23499419,3,Warm
0168764AR,429528.011,4582197.824,41.3882242,2.1570992,Platanus × acerifolia,29.18516448,3,Warm
0168767AR,428886.8840000001,4582655.157,41.3922868,2.149378,Platanus × acerifolia,29.05569473,3,Warm
0168769AR,429618.124,4582097.838,41.3873315,2.1581886,Platanus × acerifolia,28.43551937,2,Cool
0168771AR,428837.797,4582614.634,41.3919175,2.1487956,Platanus × acerifolia,29.13405192,3,Warm
0168772AR,429482.312,4582698.951,41.3927336,2.1564944,Platanus × acerifolia,29.18773605,3,Warm
0168776AR,429247.625,4582485.177,41.3907877,2.1537124,Platanus × acerifolia,29.44719614,3,Warm
0168777AR,429354.568,4582176.628,41.3880181,2.1550274,Platanus × acerifolia,30.03889534,4,Hottest
0168779AR,429900.26,4582174.316,41.388045,2.1615539,Platanus × acerifolia,28.86247985,3,Warm
0168780AR,429353.772,4582950.072,41.3949841,2.1549277,Platanus × acerifolia,28.78360362,3,Warm
0168782AR,429108.922,4582267.533,41.3888152,2.152079,Platanus × acerifolia,30.26060926,4,Hottest
0168783AR,428910.804,4582663.218,41.3923615,2.1496631,Platanus × acerifolia,29.06078116,3,Warm
0168787AR,429432.298,4582096.365,41.387302,2.1559664,Platanus × acerifolia,29.13312841,3,Warm
0168788AR,429779.07,4581664.374,41.3834415,2.1601636,Platanus × acerifolia,28.65551043,3,Warm
0168790AR,429018.991,4582866.785,41.3942045,2.1509332,Platanus × acerifolia,28.89701169,3,Warm
0168794AR,429255.811,4582944.493,41.3949253,2.1537566,Platanus × acerifolia,28.68929535,3,Warm
0168795AR,429436.911,4581744.688,41.384135,2.1560625,Platanus × acerifolia,29.19918908,3,Warm
0168796AR,429367.027,4582026.475,41.3866668,2.1551939,Platanus × acerifolia,28.89069732,3,Warm
0168797AR,429526.041,4581653.638,41.3833227,2.157139,Platanus × acerifolia,29.31113482,3,Warm
0168798AR,429409.093,4582727.995,41.3929888,2.1556153,Platanus × acerifolia,29.24089755,3,Warm
0168801AR,429818.347,4582117.212,41.3875235,2.1605809,Platanus × acerifolia,28.9896084,3,Warm
0168802AR,429920.134,4581802.436,41.3846973,2.1618346,Platanus × acerifolia,28.47301693,2,Cool
0168805AR,429193.022,4582573.283,41.3915764,2.153049,Platanus × acerifolia,29.43677058,3,Warm
0168806AR,429796.097,4581931.883,41.3858524,2.1603362,Platanus × acerifolia,28.96536925,3,Warm
0168808AR,429582.735,4581675.101,41.383521,2.1578145,Platanus × acerifolia,29.23603692,3,Warm
0168809AR,428753.9870000001,4582441.414,41.3903499,2.1478136,Platanus × acerifolia,29.96385628,3,Warm
0168810AR,429481.457,4581698.965,41.3837271,2.1566005,Platanus × acerifolia,29.29656312,3,Warm
0168811AR,429558.912,4582174.186,41.388014,2.1574716,Platanus × acerifolia,29.10558654,3,Warm
0168815AR,429698.324,4582031.552,41.3867415,2.1591554,Platanus × acerifolia,28.95016195,3,Warm
0168817AR,429700.989,4582428.329,41.3903154,2.1591412,Platanus × acerifolia,29.21211437,3,Warm
0168818AR,429422.229,4582522.819,41.391142,2.1557963,Platanus × acerifolia,28.63972377,3,Warm
0168821AR,429387.372,4582232.69,41.3885259,2.1554132,Platanus × acerifolia,29.78729104,3,Warm
0168823AR,429244.757,4581940.764,41.3858841,2.1537417,Platanus × acerifolia,28.727208,3,Warm
0168824AR,428974.44000000006,4582748.957,41.3931393,2.1504142,Platanus × acerifolia,28.98013175,3,Warm
0168826AR,428764.741,4582430.435,41.390252,2.1479435,Platanus × acerifolia,29.92715347,3,Warm
0168829AR,429710.766,4582226.959,41.3885026,2.1592815,Platanus × acerifolia,29.04489624,3,Warm
0168830AR,428732.448,4582527.563,41.3911239,2.1475459,Platanus × acerifolia,29.86530366,3,Warm
0168836AR,429611.945,4581736.914,41.3840803,2.1581566,Platanus × acerifolia,29.27966489,3,Warm
0168837AR,429441.313,4582855.489,41.3941399,2.1559858,Platanus × acerifolia,29.31900017,3,Warm
0168838AR,428961.225,4582377.315,41.3897909,2.1502997,Platanus × acerifolia,29.38974451,3,Warm
0168842AR,428818.067,4582548.835,41.3913231,2.1485674,Platanus × acerifolia,29.38554736,3,Warm
0168843AR,429858.45699999994,4581752.125,41.3842388,2.1611028,Platanus × acerifolia,28.55452812,3,Warm
0168844AR,429484.274,4581766.369,41.3843344,2.1566264,Platanus × acerifolia,29.28373113,3,Warm
0168846AR,430094.8840000001,4582192.435,41.3882251,2.1638794,Platanus × acerifolia,28.91943664,3,Warm
0168849AR,428753.622,4582532.096,41.3911666,2.1477986,Platanus × acerifolia,29.75171934,3,Warm
0168852AR,429427.317,4582645.43,41.3922468,2.1558428,Platanus × acerifolia,28.95036793,3,Warm
0168855AR,428634.0,4582539.0,41.3912182,2.1463671,Platanus × acerifolia,29.86338871,3,Warm
0168856AR,429336.486,4582010.949,41.3865243,2.1548305,Platanus × acerifolia,28.86255032,3,Warm
0168859AR,429235.335,4582067.352,41.3870234,2.1536142,Platanus × acerifolia,29.50018279,3,Warm
0168860AR,429698.186,4582333.995,41.3894655,2.1591186,Platanus × acerifolia,29.09991022,3,Warm
0168865AR,428870.916,4582671.753,41.3924349,2.149185,Platanus × acerifolia,28.99935117,3,Warm
0168872AR,429351.00000000006,4581927.0,41.3857694,2.1550139,Platanus × acerifolia,28.58922645,3,Warm
0168874AR,429690.067,4581968.902,41.3861765,2.1590639,Platanus × acerifolia,28.91818016,3,Warm
0168875AR,429717.063,4582029.269,41.3867226,2.1593798,Platanus × acerifolia,28.96932052,3,Warm
0168876AR,429153.767,4582580.825,41.3916409,2.1525787,Platanus × acerifolia,29.46852216,3,Warm
0168877AR,430001.375,4581929.563,41.3858494,2.1627915,Platanus × acerifolia,28.75345412,3,Warm
0168878AR,429286.963,4582117.964,41.3874838,2.1542257,Platanus × acerifolia,30.07508415,4,Hottest
0168879AR,429713.247,4582200.458,41.3882641,2.1593143,Platanus × acerifolia,29.0293477,3,Warm
0168881AR,429435.673,4582842.234,41.3940201,2.1559198,Platanus × acerifolia,29.3322256,3,Warm
0168888AR,429582.624,4582236.529,41.3885776,2.1577479,Platanus × acerifolia,29.17175855,3,Warm
0168891AR,429774.141,4581669.496,41.3834872,2.1601041,Platanus × acerifolia,28.64785003,3,Warm
0168892AR,429758.494,4582369.433,41.38979,2.1598358,Platanus × acerifolia,29.23095325,3,Warm
0168893AR,429429.924,4582306.683,41.389196,2.1559135,Platanus × acerifolia,29.09830959,3,Warm
0168895AR,429070.705,4582126.627,41.3875427,2.1516384,Platanus × acerifolia,29.22684625,3,Warm
0168896AR,429693.158,4581670.524,41.3834894,2.1591355,Platanus × acerifolia,28.71785722,3,Warm
0168907AR,429405.757,4582608.147,41.3919091,2.1555893,Platanus × acerifolia,28.86364336,3,Warm
0168910AR,428480.44000000006,4582507.419,41.3909201,2.1445342,Platanus × acerifolia,29.04604109,3,Warm
0168915AR,429268.0459999999,4582273.096,41.3888793,2.1539814,Platanus × acerifolia,30.83155335,4,Hottest
0168917AR,429860.067,4582074.725,41.3871445,2.1610847,Platanus × acerifolia,29.0028689,3,Warm
0168920AR,429503.558,4582630.67,41.3921205,2.1567564,Platanus × acerifolia,28.82904989,3,Warm
0168921AR,428634.892,4582432.009,41.3902547,2.1463904,Platanus × acerifolia,29.93850764,3,Warm
0168933AR,429808.3009999999,4581692.865,41.3837007,2.1605099,Platanus × acerifolia,28.6224429,3,Warm
0168934AR,429059.356,4582831.817,41.3938931,2.1514201,Platanus × acerifolia,28.83167421,3,Warm
0168935AR,429214.688,4582718.101,41.3928826,2.1532912,Platanus × acerifolia,28.99004722,3,Warm
0168937AR,429429.458,4582132.128,41.3876238,2.1559282,Platanus × acerifolia,29.31742835,3,Warm
0168938AR,430079.108,4582145.672,41.3878026,2.1636961,Platanus × acerifolia,28.8237622,3,Warm
0168939AR,429157.34,4582030.462,41.3866843,2.1526858,Platanus × acerifolia,29.19217394,3,Warm
0168942AR,428972.487,4582559.406,41.391432,2.150413,Platanus × acerifolia,29.23061169,3,Warm
0168944AR,429814.524,4581698.947,41.383756,2.1605836,Platanus × acerifolia,28.61460876,3,Warm
0168946AR,429616.93400000007,4582514.056,41.3910802,2.158126,Platanus × acerifolia,28.87430624,3,Warm
0168947AR,429522.822,4581804.647,41.3846825,2.1570829,Platanus × acerifolia,29.29524606,3,Warm
0168949AR,429611.187,4581703.061,41.3837753,2.1581515,Platanus × acerifolia,29.21629303,3,Warm
0168954AR,429478.393,4582671.567,41.3924867,2.1564507,Platanus × acerifolia,29.07912363,3,Warm
0168959AR,429328.107,4582043.341,41.3868153,2.1547265,Platanus × acerifolia,29.11979442,3,Warm
0168963AR,430140.866,4582028.545,41.386753,2.1644482,Platanus × acerifolia,28.75965208,3,Warm
0168967AR,429156.291,4582778.09,41.3934178,2.1525858,Platanus × acerifolia,29.0045613,3,Warm
0168972AR,429191.645,4582602.502,41.3918394,2.1530291,Platanus × acerifolia,29.28024511,3,Warm
0168974AR,429055.218,4582290.028,41.3890131,2.1514341,Platanus × acerifolia,29.8369477,3,Warm
0168976AR,429945.161,4582194.972,41.3882349,2.1620885,Platanus × acerifolia,28.83861821,3,Warm
0168979AR,429389.963,4582730.556,41.3930102,2.1553861,Platanus × acerifolia,29.23841669,3,Warm
0168980AR,429692.77799999993,4581862.724,41.3852205,2.1591087,Platanus × acerifolia,28.92391638,3,Warm
0168982AR,429919.706,4582020.861,41.3866646,2.1618042,Platanus × acerifolia,28.9538689,3,Warm
0168984AR,428911.014,4582679.635,41.3925094,2.1496637,Platanus × acerifolia,29.03360592,3,Warm
0168985AR,429949.459,4581830.627,41.3849538,2.162182,Platanus × acerifolia,28.45406776,2,Cool
0168986AR,429378.311,4582410.634,41.3901278,2.1552841,Platanus × acerifolia,28.79900085,3,Warm
0168989AR,429370.251,4582215.578,41.3883702,2.1552104,Platanus × acerifolia,29.95342301,3,Warm
0168990AR,429892.707,4582231.267,41.3885573,2.161457,Platanus × acerifolia,28.92060664,3,Warm
0168991AR,429535.316,4582174.04,41.3880106,2.1571894,Platanus × acerifolia,29.12387336,3,Warm
0168992AR,428968.421,4582742.912,41.3930844,2.1503429,Platanus × acerifolia,28.99204779,3,Warm
0168993AR,429148.302,4582187.53,41.3880981,2.1525593,Platanus × acerifolia,30.23130795,4,Hottest
0168995AR,429398.269,4582147.021,41.3877552,2.1555535,Platanus × acerifolia,29.56610518,3,Warm
0168997AR,429072.872,4582863.034,41.3941755,2.1515781,Platanus × acerifolia,28.76380164,3,Warm
0169000AR,429869.19,4581752.721,41.3842451,2.1612311,Platanus × acerifolia,28.54940775,3,Warm
0169002AR,429381.645,4582040.402,41.3867935,2.1553671,Platanus × acerifolia,28.97263839,3,Warm
0169004AR,428552.16,4582722.668,41.3928652,2.1453666,Platanus × acerifolia,28.70735121,3,Warm
0169005AR,429344.204,4581883.251,41.3853748,2.1549377,Platanus × acerifolia,28.62992241,3,Warm
0169007AR,429005.151,4582185.396,41.3880663,2.1508475,Platanus × acerifolia,29.14585199,3,Warm
0169008AR,428865.054,4582453.918,41.3904724,2.1491405,Platanus × acerifolia,29.36745254,3,Warm
0169012AR,430000.116,4582067.944,41.3870956,2.1627604,Platanus × acerifolia,28.74950018,3,Warm
0169016AR,429615.637,4582627.129,41.3920985,2.1580973,Platanus × acerifolia,29.07125998,3,Warm
0169017AR,429005.957,4582765.336,41.3932897,2.1507892,Platanus × acerifolia,28.97911224,3,Warm
0169018AR,429788.008,4582338.428,41.3895133,2.1601924,Platanus × acerifolia,29.11493142,3,Warm
0169023AR,429341.435,4582171.201,41.387968,2.154871,Platanus × acerifolia,30.1431961,4,Hottest
0169024AR,429014.19,4582731.854,41.3929888,2.1508916,Platanus × acerifolia,29.08362432,3,Warm
0169027AR,429467.59299999994,4581750.267,41.3841879,2.1564288,Platanus × acerifolia,29.2661321,3,Warm
0169030AR,429148.986,4582193.334,41.3881504,2.1525668,Platanus × acerifolia,30.26034564,4,Hottest
0169033AR,429141.323,4582553.348,41.3913923,2.152433,Platanus × acerifolia,29.6277258,3,Warm
0169036AR,429281.902,4582960.053,41.3950677,2.1540669,Platanus × acerifolia,28.6955594,3,Warm
0169037AR,429572.09,4582584.13,41.3917074,2.1575815,Platanus × acerifolia,28.80533513,3,Warm
0169040AR,429898.577,4582225.397,41.3885049,2.1615279,Platanus × acerifolia,28.90304911,3,Warm
0169041AR,429172.886,4582786.213,41.3934924,2.1527833,Platanus × acerifolia,29.00648362,3,Warm
0169043AR,428608.417,4582741.257,41.3930376,2.1460373,Platanus × acerifolia,28.44161447,2,Cool
0169047AR,429193.424,4582181.168,41.3880448,2.1530997,Platanus × acerifolia,30.59005587,4,Hottest
0169048AR,429427.004,4582084.827,41.3871976,2.1559044,Platanus × acerifolia,29.09007914,3,Warm
0169050AR,429031.915,4582159.073,41.3878316,2.1511707,Platanus × acerifolia,29.28750774,3,Warm
0169052AR,429818.01,4581735.292,41.3840837,2.1606211,Platanus × acerifolia,28.58620188,3,Warm
0169055AR,429880.933,4581967.426,41.3861799,2.1613467,Platanus × acerifolia,29.00735557,3,Warm
0169057AR,429942.834,4582215.877,41.388423,2.1620583,Platanus × acerifolia,28.87911378,3,Warm
